IndicatorAcronym	ModelStockAbbrev	CWTIndicatorName	ModCWT	JuvenileLifeHistory	AdultRunTiming	GeographicLocation	BroodYear	OceanEntryYear	FirstMatureAGe	FinalMatureAge	CompleteBY	OldestAgeinCohort	N_Ages_Missing	Age2COHSR	TM_OcnER	TM_TermHR	TM_TotalER	stkyr	mod.ER	mod.ocnER
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	1984	1985	2	5	Y	5	0	0.127222	0.6421811	0.1326721	0.6896537	FRL1984	0.685511289	0.639273969
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	1985	1986	2	5	Y	5	0	0.0401439	0.535652	0.09651945	0.5804707	FRL1985	0.608222235	0.546416021
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	1986	1987	2	5	Y	5	0	0.2797054	0.6006777	0.1347664	0.6544929	FRL1986	0.592706869	0.524828031
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	1987	1988	2	5	Y	5	0	0.07036155	0.580982	0.07527661	0.6125242	FRL1987	0.618804345	0.59614887
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	1988	1989	2	5	Y	5	0	0.2870388	0.5831758	0.06318411	0.6095124	FRL1988	0.596563247	0.572480382
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	1989	1990	2	5	Y	5	0	0.2157218	0.5637576	0.08052751	0.5988871	FRL1989	0.622397855	0.591120544
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	1990	1991	2	5	Y	5	0	0.06480707	0.6240115	0.1292346	0.6726022	FRL1990	0.572124274	0.548448985
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	1991	1992	2	5	Y	5	0	0.01687197	0.2465089	0.09481957	0.3179546	FRL1991	0.475423788	0.442545505
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	1992	1993	2	5	Y	5	0	0.05613534	0.2861299	0.04359999	0.3172547	FRL1992	0.438796029	0.379257192
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	1993	1994	2	5	Y	5	0	0.05546114	0.3325479	0.08252298	0.387628	FRL1993	0.41605991	0.286163578
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	1994	1995	2	5	Y	5	0	0.1175587	0.2950866	0.03887725	0.3224917	FRL1994	0.315958284	0.226260241
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	1995	1996	2	5	Y	5	0	0.03882962	0.2121801	0.03522314	0.2399296	FRL1995	0.274939762	0.243363251
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	1996	1997	2	5	Y	5	0	0.1433858	0.2573998	0.02904851	0.2789712	FRL1996	0.271847463	0.228552109
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	1997	1998	2	5	Y	5	0	0.03404611	0.2424077	0.09478597	0.3142168	FRL1997	0.322033336	0.292763103
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	1998	1999	2	5	Y	5	0	0.1306069	0.2137876	0.1210954	0.3089943	FRL1998	0.285272025	0.251726922
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	1999	2000	2	5	Y	5	0	0.1988688	0.2887077	0.1050292	0.3634141	FRL1999	0.312145032	0.292553761
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	2000	2001	2	5	Y	5	0	0.1540248	0.1843339	0.07500231	0.2455107	FRL2000	0.358556551	0.337740802
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	2001	2002	2	5	Y	5	0	0.1208476	0.2255556	0.1086661	0.3097115	FRL2001	0.383323923	0.341367345
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	2002	2003	2	5	Y	5	0	0.09216075	0.1708238	0.07495564	0.2329752	FRL2002	0.396364887	0.315302397
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	2003	2004	2	5	Y	5	0	0.0888629	0.2744034	0.08490639	0.3360112	FRL2003	0.420481376	0.289684022
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	2004	2005	2	5	Y	5	0	0.02339069	0.1439082	0.1066181	0.2351831	FRL2004	0.385561417	0.204538268
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	2005	2006	2	5	Y	5	0	0.1296325	0.2222542	0.171379	0.3555435	FRL2005	0.380508102	0.292795978
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	2006	2007	2	5	Y	5	0	0.02016497	0.2519845	0.236651	0.4290031	FRL2006	0.369695765	0.304653013
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	2007	2008	2	5	Y	5	0	0.1925798	0.1917436	0.09928795	0.2719938	FRL2007	0.380537045	0.260633012
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	2008	2009	2	5	N	4	1	0.1022698	0.2219691	0.09437196	0.2953934	FRL2008	NA	NA
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	2009	2010	2	5	N	3	2	0.04151819	0.3238433	0.06219276	0.3658953	FRL2009	NA	NA
CHI	FRL	'Chilliwack (Harrison Fall Stock)'	FRL.CHI	oceantype	Fall	LFR	2010	2011	2	5	N	2	3	0.09213182	NA	NA	NA	FRL2010	NA	NA
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1981	1982	2	5	Y	5	0	0.2361523	0.7916488	0.2919156	0.8524697	FRL1981	0.676473606	0.558129759
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1982	1983	2	5	Y	5	0	0.03689045	0.8423492	0.4565783	0.9143291	FRL1982	0.649532574	0.585469519
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1983	1984	2	5	Y	5	0	0.0099268	0.7239092	0.1642123	0.7692467	FRL1983	0.687917693	0.628134804
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1984	1985	2	5	Y	5	0	0.00966662	0.7643711	0.1183793	0.7922647	FRL1984	0.685511289	0.639273969
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1985	1986	2	5	Y	5	0	0.01341053	0.5790049	0.1106193	0.6255751	FRL1985	0.608222235	0.546416021
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1986	1987	2	5	Y	5	0	0.07081808	0.6810932	0.07361449	0.7045693	FRL1986	0.592706869	0.524828031
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1987	1988	2	5	Y	5	0	0.02565067	0.7588903	0.1426191	0.7932771	FRL1987	0.618804345	0.59614887
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1988	1989	2	5	Y	5	0	0.107334	0.6760187	0.0703192	0.6988008	FRL1988	0.596563247	0.572480382
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1989	1990	2	5	Y	5	0	0.06910298	0.6491015	0.06129429	0.6706096	FRL1989	0.622397855	0.591120544
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1990	1991	2	5	Y	5	0	0.02394718	0.6467714	0.06755299	0.670633	FRL1990	0.572124274	0.548448985
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1991	1992	2	5	Y	5	0	0.0035998	0.7934309	0.14996	0.8244079	FRL1991	0.475423788	0.442545505
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1992	1993	2	5	Y	5	0	0.00722214	0.4017147	0.08961437	0.4553297	FRL1992	0.438796029	0.379257192
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1993	1994	2	5	Y	5	0	0.0217076	0.415635	0.04449923	0.4416389	FRL1993	0.41605991	0.286163578
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1994	1995	2	5	Y	5	0	0.03393285	0.3417415	0.01301184	0.3503066	FRL1994	0.315958284	0.226260241
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1995	1996	2	5	Y	5	0	0.01026964	0.1838509	0.02791128	0.2066307	FRL1995	0.274939762	0.243363251
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1996	1997	2	5	Y	5	0	0.02569784	0.3909313	0.00268255	0.3925652	FRL1996	0.271847463	0.228552109
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1997	1998	2	5	Y	5	0	0.00907805	0.34055	0.00064279	0.3409739	FRL1997	0.322033336	0.292763103
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1998	1999	2	5	Y	5	0	0.00862875	0.5306265	0.03808324	0.5485017	FRL1998	0.285272025	0.251726922
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	1999	2000	2	5	Y	5	0	0.01909501	0.3208427	0.0098205	0.3275123	FRL1999	0.312145032	0.292553761
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	2000	2001	2	5	Y	5	0	0.01251043	0.3764563	0.05404348	0.4101548	FRL2000	0.358556551	0.337740802
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	2001	2002	2	5	Y	5	0	0.02603011	0.3451508	0.04800116	0.3765844	FRL2001	0.383323923	0.341367345
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	2002	2003	2	5	Y	5	0	0.00862189	0.3651292	0.0642852	0.405942	FRL2002	0.396364887	0.315302397
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	2003	2004	2	5	Y	5	0	0.01352135	0.4862386	0.00352618	0.4880502	FRL2003	0.420481376	0.289684022
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	2005	2006	2	5	Y	5	0	0.06596316	0.2310707	0.02400694	0.2495304	FRL2005	0.380508102	0.292795978
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	2006	2007	2	5	Y	5	0	0.00776182	0.332334	0.02577048	0.3495401	FRL2006	0.369695765	0.304653013
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	2007	2008	2	5	Y	5	0	0.05818158	0.191609	0.02401908	0.2110258	FRL2007	0.380537045	0.260633012
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	2008	2009	2	5	N	4	1	0.02386695	0.281556	0.044442	0.3134851	FRL2008	NA	NA
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	2009	2010	2	5	N	3	2	0.0190323	0.2084439	0.00291118	0.2107482	FRL2009	NA	NA
HAR	FRL	'Harrison Fall Stock (Chehalis)'	FRL.HAR	oceantype	Fall	LFR	2010	2011	2	5	N	2	3	0.09478825	NA	NA	NA	FRL2010	NA	NA
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1973	1974	2	5	Y	5	0	0.09350678	0.7910621	0.4275073	0.8803846	GSH1973	NA	NA
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1974	1975	2	5	Y	5	0	0.2536989	0.8192511	0.09222477	0.8359206	GSH1974	NA	NA
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1975	1976	2	5	Y	5	0	0.09364434	0.7788199	0.1827723	0.8192455	GSH1975	NA	NA
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1976	1977	2	5	Y	5	0	0.2065205	0.7201769	0.172304	0.7683915	GSH1976	NA	NA
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1977	1978	2	5	Y	5	0	0.03830062	0.7695203	0.2915261	0.8367112	GSH1977	0.869300502	0.855681865
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1978	1979	2	5	Y	5	0	0.02067261	0.7860242	0.2985423	0.8499051	GSH1978	0.903140244	0.886272809
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1979	1980	2	5	Y	5	0	0.00892262	0.6893182	0.3570433	0.8002451	GSH1979	0.879988899	0.859272324
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1980	1981	2	5	Y	5	0	0.00831887	0.6897559	0.3355987	0.7938734	GSH1980	0.799537712	0.786905761
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1981	1982	2	5	Y	5	0	0.01859022	0.7165602	0.2724073	0.7937713	GSH1981	0.835666603	0.808724558
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1982	1983	2	5	Y	5	0	0.02997985	0.6064699	0.2885484	0.7200223	GSH1982	0.783443416	0.757916443
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1983	1984	2	5	Y	5	0	0.02656804	0.6940864	0.3241036	0.7932341	GSH1983	0.76422914	0.740949601
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1984	1985	2	5	Y	5	0	0.00421195	0.5843921	0.2052458	0.6696939	GSH1984	0.782796181	0.766195568
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1985	1986	2	5	Y	5	0	0.00441592	0.6112869	0.2663913	0.7148367	GSH1985	0.7052357	0.658235513
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1986	1987	2	5	Y	5	0	0.01303612	0.6004908	0.327937	0.7315047	GSH1986	0.632057796	0.601214283
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1987	1988	2	5	Y	5	0	0.00523525	0.631005	0.1954769	0.703135	GSH1987	0.634198113	0.606279481
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1988	1989	2	5	Y	5	0	0.01121748	0.6426525	0.2703145	0.7392486	GSH1988	0.621637565	0.590271691
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1989	1990	2	5	Y	5	0	0.00673139	0.7471212	0.2025906	0.7983521	GSH1989	0.653154377	0.629707113
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1990	1991	2	5	Y	5	0	0.00771421	0.6998611	0.1852891	0.7554736	GSH1990	0.676559797	0.650214323
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1991	1992	2	5	Y	5	0	0.00407637	0.5148768	0.1874689	0.6058224	GSH1991	0.55624084	0.543234001
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1992	1993	2	5	Y	5	0	0.00115123	0.5542712	0.2296831	0.6566476	GSH1992	0.558266865	0.549614709
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1993	1994	2	5	Y	5	0	0.00563725	0.5099	0.1437141	0.5803343	GSH1993	0.439422516	0.430306704
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1994	1995	2	5	Y	5	0	0.00401484	0.3572037	0.1865518	0.4771186	GSH1994	0.427037152	0.416692443
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1995	1996	2	5	Y	5	0	0.00220633	0.3872344	0.1468136	0.4771967	GSH1995	0.443224273	0.430969093
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1996	1997	2	5	Y	5	0	0.00378296	0.367105	0.1080354	0.4354801	GSH1996	0.380986001	0.370234397
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1997	1998	2	5	Y	5	0	0.00555273	0.3247619	0.03012905	0.3451062	GSH1997	0.432000696	0.412239657
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1998	1999	2	5	Y	5	0	0.00546173	0.3887984	0.1419422	0.4755537	GSH1998	0.405730947	0.389402775
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	1999	2000	2	5	Y	5	0	0.00503065	0.4703889	0.02067731	0.4813399	GSH1999	0.444071702	0.430771577
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	2000	2001	2	5	Y	5	0	0.00281655	0.3438374	0.06188109	0.3844414	GSH2000	0.44537873	0.429388655
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	2001	2002	2	5	Y	5	0	0.00653662	0.4090883	0.04276454	0.4343584	GSH2001	0.508154155	0.494673567
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	2002	2003	2	5	Y	5	0	0.00534657	0.3464018	0.04538924	0.3760681	GSH2002	0.411564783	0.39459447
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	2003	2004	2	5	Y	5	0	0.01287637	0.3308092	0.0752927	0.3811944	GSH2003	0.448931745	0.432974097
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	2004	2005	2	5	Y	5	0	0.00160661	0.4063757	0.1454136	0.4926967	GSH2004	0.410812294	0.40381449
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	2005	2006	2	5	Y	5	0	0.00739186	0.3054685	0.0771305	0.3590381	GSH2005	0.398499816	0.375478265
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	2006	2007	2	5	Y	5	0	0.0073189	0.4079286	0.04757545	0.4360967	GSH2006	0.408747001	0.396137049
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	2007	2008	2	5	Y	5	0	0.00530106	0.3139813	0.01613711	0.3250517	GSH2007	0.383966245	0.369868454
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	2008	2009	2	5	N	4	1	0.00541013	0.3851089	0.03910797	0.409156	GSH2008	NA	NA
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	2009	2010	2	5	N	3	2	0.0039374	0.4272302	0.00309665	0.4290038	GSH2009	NA	NA
BQR	GSH	'Big Qualicum'	GSH.BQR	oceantype	Fall	ECVI	2010	2011	2	5	N	2	3	0.00131473	NA	NA	NA	GSH2010	NA	NA
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1975	1976	2	5	Y	5	0	0.04714191	0.8194771	0.07053968	0.8322111	GSH1975	NA	NA
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1976	1977	2	5	Y	5	0	0.1245438	0.7387051	0.02532896	0.7453234	GSH1976	NA	NA
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1977	1978	2	5	Y	5	0	0.0188563	0.7969503	0.09716441	0.8166795	GSH1977	0.869300502	0.855681865
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1978	1979	2	5	Y	5	0	0.02269963	0.8087397	0.00013921	0.8087664	GSH1978	0.903140244	0.886272809
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1979	1980	2	5	Y	5	0	0.00921117	0.7675188	0.00009095	0.76754	GSH1979	0.879988899	0.859272324
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1980	1981	2	5	Y	5	0	0.02205385	0.6146849	0.00003982	0.6147002	GSH1980	0.799537712	0.786905761
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1981	1982	2	5	Y	5	0	0.00876641	0.64994	0.00001465	0.6499451	GSH1981	0.835666603	0.808724558
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1982	1983	2	5	Y	5	0	0.00753316	0.6752995	0.00009542	0.6753305	GSH1982	0.783443416	0.757916443
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1983	1984	2	5	Y	5	0	0.00533811	0.7799335	0.00026141	0.779991	GSH1983	0.76422914	0.740949601
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1984	1985	2	5	Y	5	0	0.00734034	0.5876021	0.00001494	0.5876083	GSH1984	0.782796181	0.766195568
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1985	1986	2	5	Y	5	0	0.0022092	0.8722178	0	0.8722178	GSH1985	0.7052357	0.658235513
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1986	1987	2	5	Y	5	0	0.00813062	0.5554882	0.01584927	0.5625334	GSH1986	0.632057796	0.601214283
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1987	1988	2	5	Y	5	0	0.00225756	0.3432961	0.00100041	0.343953	GSH1987	0.634198113	0.606279481
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1988	1989	2	5	Y	5	0	0.00487451	0.6716685	0.00007747	0.671694	GSH1988	0.621637565	0.590271691
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1989	1990	2	5	Y	5	0	0.0068958	0.7057654	0.00001875	0.7057709	GSH1989	0.653154377	0.629707113
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1990	1991	2	5	Y	5	0	0.00239076	0.7887296	0.00002722	0.7887353	GSH1990	0.676559797	0.650214323
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1991	1992	2	5	Y	5	0	0.00110098	0.8163115	0.00043799	0.816392	GSH1991	0.55624084	0.543234001
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1992	1993	2	5	Y	5	0	0.00107177	0.7382038	0.00001845	0.7382086	GSH1992	0.558266865	0.549614709
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1993	1994	2	5	Y	5	0	0.00406456	0.4689952	0.00003366	0.4690131	GSH1993	0.439422516	0.430306704
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1994	1995	2	5	Y	5	0	0.00189992	0.5217721	0	0.5217721	GSH1994	0.427037152	0.416692443
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1996	1997	2	5	Y	5	0	0.00432295	0.3409109	0.00006082	0.340951	GSH1996	0.380986001	0.370234397
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1997	1998	2	5	Y	5	0	0.01896924	0.2467791	0.00008522	0.2468432	GSH1997	0.432000696	0.412239657
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1998	1999	2	5	Y	5	0	0.01047755	0.1223064	0	0.1223064	GSH1998	0.405730947	0.389402775
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	1999	2000	2	5	Y	5	0	0.00494691	0.180925	0.0000047	0.1809289	GSH1999	0.444071702	0.430771577
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	2000	2001	2	5	Y	5	0	0.00629331	0.3248646	0.00000977	0.3248712	GSH2000	0.44537873	0.429388655
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	2001	2002	2	5	Y	5	0	0.00563076	0.3884941	0	0.3884941	GSH2001	0.508154155	0.494673567
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	2002	2003	2	5	Y	5	0	0.00916394	0.2976032	0.00008588	0.2976635	GSH2002	0.411564783	0.39459447
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	2003	2004	2	5	Y	5	0	0.00869594	0.4418332	0.1002968	0.4978155	GSH2003	0.448931745	0.432974097
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	2004	2005	2	5	Y	5	0	0.0026897	0.1453006	0.0000124	0.1453112	GSH2004	0.410812294	0.40381449
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	2005	2006	2	5	Y	5	0	0.00632625	0.3494613	0.0074329	0.3542967	GSH2005	0.398499816	0.375478265
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	2006	2007	2	5	Y	5	0	0.00513576	0.308269	0.00865941	0.314259	GSH2006	0.408747001	0.396137049
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	2007	2008	2	5	Y	5	0	0.00817445	0.269962	0.00748394	0.2754256	GSH2007	0.383966245	0.369868454
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	2008	2009	2	5	N	4	1	0.00604301	0.4406286	0	0.4406286	GSH2008	NA	NA
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	2009	2010	2	5	N	3	2	0.00128278	0.4058068	0	0.4058068	GSH2009	NA	NA
PPS	GSH	'Puntledge Summer'	GSH.PPS	oceantype	Summer	ECVI	2010	2011	2	5	N	2	3	0.00016429	NA	NA	NA	GSH2010	NA	NA
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1974	1975	2	6	Y	6	0	0.09138288	0.5991632	0.2373856	0.694316	GSQ1974	NA	NA
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1975	1976	2	6	Y	6	0	0.02144062	0.5148948	0.1559189	0.5905318	GSQ1975	NA	NA
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1976	1977	2	6	Y	6	0	0.09100796	0.6769556	0.370712	0.796712	GSQ1976	NA	NA
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1977	1978	2	6	Y	6	0	0.02634409	0.7187992	0.4414631	0.842939	GSQ1977	0.814700233	0.688605803
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1978	1979	2	6	Y	6	0	0.04915669	0.7104726	0.3819035	0.8210441	GSQ1978	0.794068456	0.668805329
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1979	1980	2	6	Y	6	0	0.02517845	0.7115071	0.3653252	0.8169008	GSQ1979	0.75128409	0.656506054
QUI	GSQ	'Quinsam Fall'	GSQ.QUI	oceantype	Fall	ECVI	1980	1981	2	6	Y	6	0	0.03041955	0.61058	0.2593563	0.7115785	GSQ1980	0.719708643	0.585992436
